Name,Address,State,PIN,Tel,Email
,"24,MINERVAMANSION,DR.AMBEDKAR-RD,DADAR(EAST) MUMBAI",Maharashtra,400014,"Tel :
															CFDHLJPH",synergies127@yahoo.co.uk
MILLENNIUM TECHNORBIT LTD.,"24,MINERVAMANSION,DR.AMBEDKAR-RD,DADAR(EAST) MUMBAI",Maharashtra,400014,"Tel :
															CFDHLJPH",synergies127@yahoo.co.uk
,"NO.18, FIRST FLOOR,,MASILAMANI NAG   AR, MANJAMBAKKAM, MADHAVARAM           CHENNAI",Tamil Nadu,600060,"Tel :
															HEFMGHLMQR",contact@millionherbs.com
MILLION HERBS LLP,"NO.18, FIRST FLOOR,,MASILAMANI NAG   AR, MANJAMBAKKAM, MADHAVARAM           CHENNAI",Tamil Nadu,600060,"Tel :
															HEFMGHLMQR",contact@millionherbs.com
,"TARNTARANROAD,SANGRANASAHI AMRITSAR",Punjab,143001,"Tel :
															JEHJMHHLJJ",miltonexports@rediffmail.com
MILTON EXPORTS,"TARNTARANROAD,SANGRANASAHI AMRITSAR",Punjab,143001,"Tel :
															JEHJMHHLJJ",miltonexports@rediffmail.com
,"VILL.&P.O.KHIDIRPUR,P.S.BALURGHAT, DAKHIN DINAJPUR",West Bengal,733103,"Tel :
															CGJFHH",minoti_traders@yahoo.co.in
MINATI TRADERS,"VILL.&P.O.KHIDIRPUR,P.S.BALURGHAT, DAKHIN DINAJPUR",West Bengal,733103,"Tel :
															CGJFHH",minoti_traders@yahoo.co.in
,"SURVEY NO. 21, HARSOLI - DEHGAM ROAD  VILLAGE : HARSOLI 382305, TALUKA : DEHGAM DEHGAM",Gujarat,382305,"Tel :
															DIEEIMNO",INFO@MINAXI.IN
MINAXI MULTI-PRODUCT (INDIA) PRIVATE LIMITED,"SURVEY NO. 21, HARSOLI - DEHGAM ROAD  VILLAGE : HARSOLI 382305, TALUKA : DEHGAM DEHGAM",Gujarat,382305,"Tel :
															DIEEIMNO",INFO@MINAXI.IN
,"ARIHANTCOMPLEXPREMISENO.1TO3,BLDGNO.11,THANE-BHIWANDIROAD,NR.BHIWANDI, THANE",Maharashtra,421302,"Tel :
															JJEDGNJJOO",accounts@mindfoodimpex.com
MIND FOOD IMPEX,"ARIHANTCOMPLEXPREMISENO.1TO3,BLDGNO.11,THANE-BHIWANDIROAD,NR.BHIWANDI, THANE",Maharashtra,421302,"Tel :
															JJEDGNJJOO",accounts@mindfoodimpex.com
,"H No.34, Near Manovikas High School,  Gogol, Margao",Goa,403601,"Tel :
															JBGMMNNOJK",ravikumarbhupal@gmail.com
MINDMAPPING DMIT LLP,"H No.34, Near Manovikas High School,  Gogol, Margao",Goa,403601,"Tel :
															JBGMMNNOJK",ravikumarbhupal@gmail.com
,"168/180,HUSSEINMANSION,GROUNDFLR,SHOPNO.67,DONGRISHAIDAMARG, MUMBAI",Maharashtra,400009,"Tel :
															GGDHILLH",minerals_supplyingco@yahoo.com
MINERALS  SUPPLYING  COMPANY,"168/180,HUSSEINMANSION,GROUNDFLR,SHOPNO.67,DONGRISHAIDAMARG, MUMBAI",Maharashtra,400009,"Tel :
															GGDHILLH",minerals_supplyingco@yahoo.com
,"NO.417,6THCROSS,M.J.NAGAR,HOSPET, HOSPET",Karnataka,583201,"Tel :
															JJKDLKKMMO",minerofirma@yahoo.co.in
"MINERO FIRMA,","NO.417,6THCROSS,M.J.NAGAR,HOSPET, HOSPET",Karnataka,583201,"Tel :
															JJKDLKKMMO",minerofirma@yahoo.co.in
,"71,GANESH CHANDRA AVENUE  BOWBAZAR KOLKATA",West Bengal,700013,"Tel :
															CDEEKMPI",minx@dataone.in
MINEX AGENCIES,"71,GANESH CHANDRA AVENUE  BOWBAZAR KOLKATA",West Bengal,700013,"Tel :
															CDEEKMPI",minx@dataone.in
,"PLOTNO.468,SAHEEDNAGAR, BHUBANESWAR",Orissa,751007,"Tel :
															CGGKLOL",minixindia@gmail.com
MINEX INDIA,"PLOTNO.468,SAHEEDNAGAR, BHUBANESWAR",Orissa,751007,"Tel :
															CGGKLOL",minixindia@gmail.com
,"MINHASINTERNATIONALVILLAGEBHALSI,TEHSILMADLAUDA Panipat",Haryana,132114,"Tel :
															IJDGMIMPQP",minhasinternationals@gmail.com
MINHAS INTERNATIONAL,"MINHASINTERNATIONALVILLAGEBHALSI,TEHSILMADLAUDA Panipat",Haryana,132114,"Tel :
															IJDGMIMPQP",minhasinternationals@gmail.com
,"48, NETAJI SUBHAS ROAD, 1st.FLOOR, KOLKATA",West Bengal,700001,"Tel :
															EBGHFKGH",minikolkata@gmail.com
MINI ENTERPRISE,"48, NETAJI SUBHAS ROAD, 1st.FLOOR, KOLKATA",West Bengal,700001,"Tel :
															EBGHFKGH",minikolkata@gmail.com
,"VILL.P.O.MAHADIPUR,DIST.MALDA, MALDA",West Bengal,732216,"Tel :
															EBHEF",samir@vsnl.com
"MINOTI EXPORTS,","VILL.P.O.MAHADIPUR,DIST.MALDA, MALDA",West Bengal,732216,"Tel :
															EBHEF",samir@vsnl.com
,"DARULIFTIKHAR,KRALAPORA,HAWAL, SRINAGAR",Jammu and Kashmir,190011,"Tel :
															CFHIKFK",info@miragroindustries.com
MIR AGRO INDUSTRIES,"DARULIFTIKHAR,KRALAPORA,HAWAL, SRINAGAR",Jammu and Kashmir,190011,"Tel :
															CFHIKFK",info@miragroindustries.com
,"A-501,HERAMBACHS,PLOTNO.11SECTOR-8E,KALAMBOLI NAVI MUMBAI",Maharashtra,410218,"Tel :
															JJEDNKJMMM",meezu.123@gmail.com
MIR ENTERPRISES,"A-501,HERAMBACHS,PLOTNO.11SECTOR-8E,KALAMBOLI NAVI MUMBAI",Maharashtra,410218,"Tel :
															JJEDNKJMMM",meezu.123@gmail.com
,"N-4,APMCMARKETPHASE-2,VASHI, NAVI MUMBAI",Maharashtra,400703,"Tel :
															ECEKLIGQ",yatin.thakkar@miraclefoods.in
MIRACLE FOODS,"N-4,APMCMARKETPHASE-2,VASHI, NAVI MUMBAI",Maharashtra,400703,"Tel :
															ECEKLIGQ",yatin.thakkar@miraclefoods.in
,"38/26BHUBANMOHANROYROAD, KOLKATA",West Bengal,700008,"Tel :
															CFIGJNMJ",connection2005@sify.com
MIRAGE,"38/26BHUBANMOHANROYROAD, KOLKATA",West Bengal,700008,"Tel :
															CFIGJNMJ",connection2005@sify.com
,"1078-E,BAGALCHOWK, KOLHAPUR/MAH.",Maharashtra,416001,"Tel :
															ADFEGKIJNKS",
MIRJE ASSOCIATES,"1078-E,BAGALCHOWK, KOLHAPUR/MAH.",Maharashtra,416001,"Tel :
															ADFEGKIJNKS",
,"OFFICENO.301,PLOTNO.796,PUNITCHAMBER,SECTOR-18,VASHI, NAVI MUMBAI",Maharashtra,400705,"Tel :
															JHDMFNOLPM",mirzaagrofoods@hotmail.co.uk
MIRZA AGRO FOODS,"OFFICENO.301,PLOTNO.796,PUNITCHAMBER,SECTOR-18,VASHI, NAVI MUMBAI",Maharashtra,400705,"Tel :
															JHDMFNOLPM",mirzaagrofoods@hotmail.co.uk
,"3/172-A,S.S.NAGAR,PERUMANALLUR TIRUPUR",Tamil Nadu,641666,"Tel :
															JIKLKJMLIR",mishaexports@gmail.com
MISHA EXPORTS & IMPORTS,"3/172-A,S.S.NAGAR,PERUMANALLUR TIRUPUR",Tamil Nadu,641666,"Tel :
															JIKLKJMLIR",mishaexports@gmail.com
,"MARKETYARDAAWAR,MALEGAONROAD,SATANA,DIST.NASHIK,MAH.423301 DIST  NASHIK",Maharashtra,423301,"Tel :
															CDFIEI",ankush@stsumal.com
MISHRILAL TARACHAND,"MARKETYARDAAWAR,MALEGAONROAD,SATANA,DIST.NASHIK,MAH.423301 DIST  NASHIK",Maharashtra,423301,"Tel :
															CDFIEI",ankush@stsumal.com
,"K 64 A HAUZ KHAS ENCLAVE,                                                NEW DELHI",Delhi,110016,"Tel :
															JEDEFGMLMP",MAPLEAGRO1@gmail.com
MISRA AUTOMATICS PVT. LTD,"K 64 A HAUZ KHAS ENCLAVE,                                                NEW DELHI",Delhi,110016,"Tel :
															JEDEFGMLMP",MAPLEAGRO1@gmail.com
,"FLATNO.13&14,4THFLOOR,BLUEFLAMEAPARTMENT516,S.V.ROAD,BANDRAWEST, MUMBAI",Maharashtra,400050,"Tel :
															JJEEIGMNOR",navedmirajkar@gmail.com
MISTRY ENTERPRISE.,"FLATNO.13&14,4THFLOOR,BLUEFLAMEAPARTMENT516,S.V.ROAD,BANDRAWEST, MUMBAI",Maharashtra,400050,"Tel :
															JJEEIGMNOR",navedmirajkar@gmail.com
,"C/O AMAN CHOUDHARY ,  CHAK 10 KRW ,  SADULSHAHAR ,  GANGANAGAR ,  RAJASTHAN,  335062  SADULSHAHAR",Rajasthan,335062,"Tel :
															HBDHFFGLMK",md.mitakshiindustries@gmail.com
MITAKSHI INDUSTRIES PRIVATE LIMITED,"C/O AMAN CHOUDHARY ,  CHAK 10 KRW ,  SADULSHAHAR ,  GANGANAGAR ,  RAJASTHAN,  335062  SADULSHAHAR",Rajasthan,335062,"Tel :
															HBDHFFGLMK",md.mitakshiindustries@gmail.com
,"NO.42, 6TH STREET, GROUND FLOOR,  PADI PUDUNAGAR CHENNAI",Tamil Nadu,600101,"Tel :
															JILEEMGHJJ",mital.export@rediffmail.com
MITAL EXPORT & IMPORT,"NO.42, 6TH STREET, GROUND FLOOR,  PADI PUDUNAGAR CHENNAI",Tamil Nadu,600101,"Tel :
															JILEEMGHJJ",mital.export@rediffmail.com
,"OLDNO.4/505,NEWNO.3/3,2NDFLOOR,VADAKKUPATTUMAINROAD,MEDAVAKKAM CHENNAI",Tamil Nadu,600100,"Tel :
															EEHFIMPO",mithunexports.india@gmail.com
MITHUN EXPORTS,"OLDNO.4/505,NEWNO.3/3,2NDFLOOR,VADAKKUPATTUMAINROAD,MEDAVAKKAM CHENNAI",Tamil Nadu,600100,"Tel :
															EEHFIMPO",mithunexports.india@gmail.com
,LOWERHAFLONGP.O.HAFLONGN.C.HILLS HAFLONG,Assam,788819,"Tel :
															AKGGJMILLJM",mithundey77@yahoo.com
MITHUN PAUL,LOWERHAFLONGP.O.HAFLONGN.C.HILLS HAFLONG,Assam,788819,"Tel :
															AKGGJMILLJM",mithundey77@yahoo.com
,"PLOT NO.35 DOOR NO.8/2. 3rd MAIN ROAD  MAHALAKSHMI NAGAR, ADAMBAKKAM CHENNAI",Tamil Nadu,600088,"Tel :
															CDDHNMO",VP.MITHUNAGROUP@GMAIL.COM
MITHUNA FOODS,"PLOT NO.35 DOOR NO.8/2. 3rd MAIN ROAD  MAHALAKSHMI NAGAR, ADAMBAKKAM CHENNAI",Tamil Nadu,600088,"Tel :
															CDDHNMO",VP.MITHUNAGROUP@GMAIL.COM
,"NO.1/592-A4,3RDFLOOR,MGRNAGAR,MOOKANDAPALLI,HOSUR KRISHNAGIRI DIST",Tamil Nadu,635126,"Tel :
															CIKGJGGO",KIRANM@MITRAEXPORTS.CO.IN
MITRA EXPORTS,"NO.1/592-A4,3RDFLOOR,MGRNAGAR,MOOKANDAPALLI,HOSUR KRISHNAGIRI DIST",Tamil Nadu,635126,"Tel :
															CIKGJGGO",KIRANM@MITRAEXPORTS.CO.IN
,"4TH FLOOR  WORLDMARK- 3 ASSET-7,AEROCITY NATIONAL HIGHWAY-8           New Delhi",Delhi,110037,"Tel :
															BCGGJIHIJK",y.shinde@mitsui.com
MITSUI &CO INDIA PRIVATE LIMITED,"4TH FLOOR  WORLDMARK- 3 ASSET-7,AEROCITY NATIONAL HIGHWAY-8           New Delhi",Delhi,110037,"Tel :
															BCGGJIHIJK",y.shinde@mitsui.com
,"PHASE-II, H-46, MARKET-1, TURBHE,  NAVI MUMBAI, NAVI MUMBAI",Maharashtra,400705,"Tel :
															ICIMHNHKJM",mittagropvtltd@gmail.com
MITT AGRO PRIVATE LIMITED,"PHASE-II, H-46, MARKET-1, TURBHE,  NAVI MUMBAI, NAVI MUMBAI",Maharashtra,400705,"Tel :
															ICIMHNHKJM",mittagropvtltd@gmail.com
,952JAIJAWANCOLONYTONKROAD JAIPUR,Rajasthan,302018,"Tel :
															CGHGGLK",mittalshubham21@gmail.com
MITTAL ENTERPRISES,952JAIJAWANCOLONYTONKROAD JAIPUR,Rajasthan,302018,"Tel :
															CGHGGLK",mittalshubham21@gmail.com
,OLDHOSPITALROADPALIAKALAN KHERI,Uttar Pradesh,262902,"Tel :
															CEGLGG",mittal_palia21@radiffmail.com
MITTAL KIRANA STORE,OLDHOSPITALROADPALIAKALAN KHERI,Uttar Pradesh,262902,"Tel :
															CEGLGG",mittal_palia21@radiffmail.com
,"S-14, Mittal Chambers, Parswanath Colony  Vaishali Nagar Ajmer",Rajasthan,305004,"Tel :
															JKEDNHIHIM",info@mittalorganics.com
MITTAL ORGANICS PRIVATE LIMITED,"S-14, Mittal Chambers, Parswanath Colony  Vaishali Nagar Ajmer",Rajasthan,305004,"Tel :
															JKEDNHIHIM",info@mittalorganics.com
,"377 W, A R BUILDING, KANDANKULANGARA, KUNHIMANGALAM,  PAYYANUR",Kerala,670309,"Tel :
															JGIKNFHHKJ",mittiagro@gmail.com
MITTI AGRO,"377 W, A R BUILDING, KANDANKULANGARA, KUNHIMANGALAM,  PAYYANUR",Kerala,670309,"Tel :
															JGIKNFHHKJ",mittiagro@gmail.com
,"PLOTNO7,LAKSHMIPURAM2NDSTREETARIYAMANGALAM, TRICHY",Tamil Nadu,620010,"Tel :
															JKGHIFJJLO",exportermj@gmail.com
MJ SHIPPING,"PLOTNO7,LAKSHMIPURAM2NDSTREETARIYAMANGALAM, TRICHY",Tamil Nadu,620010,"Tel :
															JKGHIFJJLO",exportermj@gmail.com
,"NO.2/247SAKTHINAGARKANNANENTHALROAD,IYERBUNGALOW, MADURAI",Tamil Nadu,625014,"Tel :
															JHHIKOIIQM",prabas600@yahoo.com
MJP EXPORTS & IMPORTS,"NO.2/247SAKTHINAGARKANNANENTHALROAD,IYERBUNGALOW, MADURAI",Tamil Nadu,625014,"Tel :
															JHHIKOIIQM",prabas600@yahoo.com
,"NO.455,2ND BLOCK KALAMEGAM STREET,MUGAPPAIR WEST
 CHENNAI",Tamil Nadu,600037,"Tel :
															JIDDEMHLPJ",rama@mjrimpexint.com
MJR IMPEX INTERNATIONAL,"NO.455,2ND BLOCK KALAMEGAM STREET,MUGAPPAIR WEST
 CHENNAI",Tamil Nadu,600037,"Tel :
															JIDDEMHLPJ",rama@mjrimpexint.com
,"143,CASAGRANDEURBANO,VENGADAMANGALAM, CHENNAI",Tamil Nadu,600127,"Tel :
															JJGDGHGOKL",jawahar@mjsagros.com
MJS EXPORTS & IMPORTS PRIVATE LIMITED,"143,CASAGRANDEURBANO,VENGADAMANGALAM, CHENNAI",Tamil Nadu,600127,"Tel :
															JJGDGHGOKL",jawahar@mjsagros.com
,NL 5/3/6 SHIVAJI CHOWK SECTOR-3 NERUL  navi mumbai,Maharashtra,400706,"Tel :
															HIDDEMMLMN",mkagrofresh@gmail.com
MK AGRO FRESH,NL 5/3/6 SHIVAJI CHOWK SECTOR-3 NERUL  navi mumbai,Maharashtra,400706,"Tel :
															HIDDEMMLMN",mkagrofresh@gmail.com
,"2-153,PADMANAGAR,,CHITHIRAIVITHI,VANDIYUR, MADURAI",Tamil Nadu,625020,"Tel :
															JBCDEFNMJM",mkexportindia@gmail.com
MK EXPORT,"2-153,PADMANAGAR,,CHITHIRAIVITHI,VANDIYUR, MADURAI",Tamil Nadu,625020,"Tel :
															JBCDEFNMJM",mkexportindia@gmail.com
,"NO.9-9-10A,MADURAIROAD,OPPTOICICIBANK,THIRUPPATHUR, SIVAGANGAI DISTRICT",Tamil Nadu,630211,"Tel :
															JJGEKGKKNR",kathirmth@gmail.com
MK EXPORT & IMPORT,"NO.9-9-10A,MADURAIROAD,OPPTOICICIBANK,THIRUPPATHUR, SIVAGANGAI DISTRICT",Tamil Nadu,630211,"Tel :
															JJGEKGKKNR",kathirmth@gmail.com
,"G190,DILSHADCOLONYNEARJAMAMASJID,OLDSIMAPURI DELHI",Delhi,110095,"Tel :
															JKHGGHIJJK",info@mkcagrofresh.com
"MKC  AGRO FRESH LTD.,","G190,DILSHADCOLONYNEARJAMAMASJID,OLDSIMAPURI DELHI",Delhi,110095,"Tel :
															JKHGGHIJJK",info@mkcagrofresh.com
,"12/101,VINAYAGARKOVILSTREET,METTUSTREET,PANDIARAJAPURAM,PETHANIAPURAM, MADURAI",Tamil Nadu,625016,"Tel :
															JHHIEHIHMJ",mkpgroupexports@gmail.com
MKP GROUP EXPORTS,"12/101,VINAYAGARKOVILSTREET,METTUSTREET,PANDIARAJAPURAM,PETHANIAPURAM, MADURAI",Tamil Nadu,625016,"Tel :
															JHHIEHIHMJ",mkpgroupexports@gmail.com
,"T-3 SHIVAJI PARTHAGAM, NEW NO.30, 10TH AVENUE, ASHOK  NAGAR              CHENNAI",Tamil Nadu,600083,"Tel :
															EDDEHGKH",mksimpexmuthu@gmail.com
MKS IMPEX,"T-3 SHIVAJI PARTHAGAM, NEW NO.30, 10TH AVENUE, ASHOK  NAGAR              CHENNAI",Tamil Nadu,600083,"Tel :
															EDDEHGKH",mksimpexmuthu@gmail.com
,"No5,RAMAKRISHNANAGAR,KALLUKUZHI TIRUCHIRAPPALLI",Tamil Nadu,620020,"Tel :
															JJGDLIOLON",mkvexims@gmail.com
MKV Exports,"No5,RAMAKRISHNANAGAR,KALLUKUZHI TIRUCHIRAPPALLI",Tamil Nadu,620020,"Tel :
															JJGDLIOLON",mkvexims@gmail.com
,"NO.21/125,KAMBARCROSSSTREET,CHELLIAMMANNAGAR,ATHIPET,AMBATTUR CHENNAI",Tamil Nadu,600058,"Tel :
															CHKFEKMH",mail.mlnexports@gmail.com
MLN EXPORTS,"NO.21/125,KAMBARCROSSSTREET,CHELLIAMMANNAGAR,ATHIPET,AMBATTUR CHENNAI",Tamil Nadu,600058,"Tel :
															CHKFEKMH",mail.mlnexports@gmail.com
,"FIRSTFLOOR,DORONCOMPLEX,37DHAMODHARANSTREET,TNAGAR, CHENNAI",Tamil Nadu,600017,"Tel :
															GGIIKKNP",raja@mmeximworld.com
MM EXIM WORLD,"FIRSTFLOOR,DORONCOMPLEX,37DHAMODHARANSTREET,TNAGAR, CHENNAI",Tamil Nadu,600017,"Tel :
															GGIIKKNP",raja@mmeximworld.com
,"2/1/1  VALAKURICHI,PALLIVIDAI POST   , LALKUDI TK                        TIRUCHIRAPPALLI",Tamil Nadu,621112,"Tel :
															ICGHLGNHPP",divya.arunkumar1516@gmail.com
MM FALCON TRADERS PRIVATE LIMITED,"2/1/1  VALAKURICHI,PALLIVIDAI POST   , LALKUDI TK                        TIRUCHIRAPPALLI",Tamil Nadu,621112,"Tel :
															ICGHLGNHPP",divya.arunkumar1516@gmail.com
,"G.N.GPath,HospitalRoadP.O.&P.S.Sivasagar Sivasagar",Assam,785640,"Tel :
															CDCLJM",mmservice.siv@hotmail.com
MM SERVICE,"G.N.GPath,HospitalRoadP.O.&P.S.Sivasagar Sivasagar",Assam,785640,"Tel :
															CDCLJM",mmservice.siv@hotmail.com
,"33A,J.L.NEHRUROAD,CHATTERJCENTRE,9THFLOOR,ROOMNO.6, KOLKATA",West Bengal,700071,"Tel :
															AEFAIFGMIPKM",mmcexports@yahoo.co.in
"MMC EXPORTS LTD.,","33A,J.L.NEHRUROAD,CHATTERJCENTRE,9THFLOOR,ROOMNO.6, KOLKATA",West Bengal,700071,"Tel :
															AEFAIFGMIPKM",mmcexports@yahoo.co.in
,"3/113,PAVALERUSTREET,SAIRAMNAGAREXTN,MEDAVAKKAM CHENNAI",Tamil Nadu,600100,"Tel :
															DDCDILHH",mmkexims@gmail.com
MMK EXIMS,"3/113,PAVALERUSTREET,SAIRAMNAGAREXTN,MEDAVAKKAM CHENNAI",Tamil Nadu,600100,"Tel :
															DDCDILHH",mmkexims@gmail.com
,"83/66,LINGEGOUNDERSTREETEXTN,K.N.P.PURAM,ODAKKADU TIRUPUR",Tamil Nadu,641602,"Tel :
															JKLHEOPNIJ",mmrimpex33@gmail.com
MMR IMPEX,"83/66,LINGEGOUNDERSTREETEXTN,K.N.P.PURAM,ODAKKADU TIRUPUR",Tamil Nadu,641602,"Tel :
															JKLHEOPNIJ",mmrimpex33@gmail.com
,"3RD-FR; FL-3B, 20/1A, LAKE VIEW ROAD, KOLKATA",West Bengal,700029,"Tel :
															JCIGJGONLJ",dirs@mnextsolutions.com
MNEXT SOLUTIONS PRIVATE LIMITED,"3RD-FR; FL-3B, 20/1A, LAKE VIEW ROAD, KOLKATA",West Bengal,700029,"Tel :
															JCIGJGONLJ",dirs@mnextsolutions.com
,"JANAKI HOUSE NO.33,2ND FLOOR, ,  SECTOR - 12A, BEHIND SYNDICATE BANK Contact No: 918470856214 ,  DWARKA NEW DELHI ,  SOUTH WEST DELHI ,  DELHI,  110075 NEW DELHI",Delhi,110075,"Tel :
															EHHLFJIM",mng@mngoverseas.com
MNG OVERSEAS PRIVATE LIMITED,"JANAKI HOUSE NO.33,2ND FLOOR, ,  SECTOR - 12A, BEHIND SYNDICATE BANK Contact No: 918470856214 ,  DWARKA NEW DELHI ,  SOUTH WEST DELHI ,  DELHI,  110075 NEW DELHI",Delhi,110075,"Tel :
															EHHLFJIM",mng@mngoverseas.com
,"1286,GANDHINAGAR,SECONDCOLONY,UDUMALPET(POST),TIRUPPUR(Dt)-642126 TIRUPPUR",Tamil Nadu,642126,"Tel :
															CKDDFF",mngmahendran@gmail.com
MNG TRADERS,"1286,GANDHINAGAR,SECONDCOLONY,UDUMALPET(POST),TIRUPPUR(Dt)-642126 TIRUPPUR",Tamil Nadu,642126,"Tel :
															CKDDFF",mngmahendran@gmail.com
,"NO.189,BIGSTREET,THIRUVAPPUR,RAJAGOPALAPURAMPOST, PUDUKKOTTAI",Tamil Nadu,622003,"Tel :
															CEILGL",mnsimpex@yahoo.com
MNS IMPEX,"NO.189,BIGSTREET,THIRUVAPPUR,RAJAGOPALAPURAMPOST, PUDUKKOTTAI",Tamil Nadu,622003,"Tel :
															CEILGL",mnsimpex@yahoo.com
,"63ABRIGHTSTREET, KOLKATA",West Bengal,700019,"Tel :
															JFJHJHIJKL",mnsaexports@gmail.com
MNSA EXPORTS,"63ABRIGHTSTREET, KOLKATA",West Bengal,700019,"Tel :
															JFJHJHIJKL",mnsaexports@gmail.com
,"H.NO.208,LONGPAYIMSENVILLAGE,P.O.MERANGMENMOKOKCHUNG MOKOKCHUNG",Nagaland,798604,"Tel :
															ICJLLJKKJJ",moameren1965@yahoo.com
MOAMEREN PACKAGING UNIT,"H.NO.208,LONGPAYIMSENVILLAGE,P.O.MERANGMENMOKOKCHUNG MOKOKCHUNG",Nagaland,798604,"Tel :
															ICJLLJKKJJ",moameren1965@yahoo.com
,"H.NO.174,LONGPAYIMSENVILLAGE,P.O.MERANGMENMOKOKCHUNG MOKOKCHUNG",Nagaland,798604,"Tel :
															JGGDGNJPNK",moameren1975@yahoo.com
MOAMEREN PACKAGING UNIT,"H.NO.174,LONGPAYIMSENVILLAGE,P.O.MERANGMENMOKOKCHUNG MOKOKCHUNG",Nagaland,798604,"Tel :
															JGGDGNJPNK",moameren1975@yahoo.com
,"H.NO.97,LONGPAYIMSENVILLAGE,P/O.MERANGMENMOKOKCHUNG MOKOKCHUNG",Nagaland,798604,"Tel :
															JBDIGJIPQO",moanungten.ao@yahoo.com
MOANUNGTEN AO PACKAGING UNIT,"H.NO.97,LONGPAYIMSENVILLAGE,P/O.MERANGMENMOKOKCHUNG MOKOKCHUNG",Nagaland,798604,"Tel :
															JBDIGJIPQO",moanungten.ao@yahoo.com
,"VILLAGE:NAKSHA,POSTOFFICE:TALANDU,MAGRA, HOOGHLY",West Bengal,712148,"Tel :
															JBFLEMMOOS",monir@mobina.co.in
MOBINA AGRI PRODUCTS,"VILLAGE:NAKSHA,POSTOFFICE:TALANDU,MAGRA, HOOGHLY",West Bengal,712148,"Tel :
															JBFLEMMOOS",monir@mobina.co.in
,"31-AHARIHARNAGAR,INDRANAGAR LUCKNOW",Uttar Pradesh,226016,"Tel :
															HECMGLLHIO",moblay@outlook.com
MOBLAY EMART PRIVATE LIMITED,"31-AHARIHARNAGAR,INDRANAGAR LUCKNOW",Uttar Pradesh,226016,"Tel :
															HECMGLLHIO",moblay@outlook.com
,"41(G.FLOOR),DURGACHARANDOCTORROAD, KOLKATA",West Bengal,700014,"Tel :
															CDIIEFKH",snmodak@gmail.com
MODAK INTERNATIONAL PRIVATE LIMITED,"41(G.FLOOR),DURGACHARANDOCTORROAD, KOLKATA",West Bengal,700014,"Tel :
															CDIIEFKH",snmodak@gmail.com
,"1306,VAISHALI B CHS,SETH MOTISHA L   ANE,MAZGAON                         Mumbai",Maharashtra,400010,"Tel :
															JJIKKFILLO",sizzlepoint52@gmail.com
MODERN ENTERPRISES,"1306,VAISHALI B CHS,SETH MOTISHA L   ANE,MAZGAON                         Mumbai",Maharashtra,400010,"Tel :
															JJIKKFILLO",sizzlepoint52@gmail.com
,"207,MAHARSHIDEBENDRAROAD,2ndFLOOR,ROOMNo.48B, KOLKATA",West Bengal,700007,"Tel :
															CDHMJOOM",modernsales14@gmail.com
MODERN SALES CORPORATION,"207,MAHARSHIDEBENDRAROAD,2ndFLOOR,ROOMNo.48B, KOLKATA",West Bengal,700007,"Tel :
															CDHMJOOM",modernsales14@gmail.com
,SHAHIGARA COLONY   VERAVAL,Gujarat,362265,"Tel :
															JJEHGOOMIP",modiexport18@gmail.com
MODI EXPORT,SHAHIGARA COLONY   VERAVAL,Gujarat,362265,"Tel :
															JJEHGOOMIP",modiexport18@gmail.com
,"OFFICE NO.223, MADHAV DARSHAN,  RADHA MANDIR CHOWK, WAGHAWADI ROAD. Contact No: +919375141514 BHAVNAGAR",Gujarat,364001,"Tel :
															CDEEJGM",info@modiexporters.com
MODI EXPORTERS,"OFFICE NO.223, MADHAV DARSHAN,  RADHA MANDIR CHOWK, WAGHAWADI ROAD. Contact No: +919375141514 BHAVNAGAR",Gujarat,364001,"Tel :
															CDEEJGM",info@modiexporters.com
,MODI HOUSE SAHIGARA COLONY  VERAVAL,Gujarat,362265,"Tel :
															CDCEIF",modimarketing@ymail.com
MODI MARKETING,MODI HOUSE SAHIGARA COLONY  VERAVAL,Gujarat,362265,"Tel :
															CDCEIF",modimarketing@ymail.com
,"11133, IDGAH ROAD,,MOTIA KHAN,                                           NEW DELHI",Delhi,110055,"Tel :
															HECGJKKHQJ",CA.MODSALFROZENFOODS@GMAIL.COM
MODSAL FROZEN FOODS PVT. LTD.,"11133, IDGAH ROAD,,MOTIA KHAN,                                           NEW DELHI",Delhi,110055,"Tel :
															HECGJKKHQJ",CA.MODSALFROZENFOODS@GMAIL.COM
,"WARD NO.15. NAGPUR ROAD,  SAUSAR, Contact No: 9425849673 DIST CHHINDWARA",Madhya Pradesh,480106,"Tel :
															FDEDKFJ",ZAMOGHESIAINTERNTIONAL@GMAIL.COM
"MOGHESIA INTERNATIONAL FRUIT AGENCIES,","WARD NO.15. NAGPUR ROAD,  SAUSAR, Contact No: 9425849673 DIST CHHINDWARA",Madhya Pradesh,480106,"Tel :
															FDEDKFJ",ZAMOGHESIAINTERNTIONAL@GMAIL.COM
,"NO.314, ABHEELAKE VIEW SERENITY LAYOUT, SARJAPUR ROAD, KAIKONDRAHALLI BANGALORE",Karnataka,560035,"Tel :
															JKKJELLMOQ",dhanraj@moguirefoods.com
MOGUIRE FOODS PRIVATE LIMITED,"NO.314, ABHEELAKE VIEW SERENITY LAYOUT, SARJAPUR ROAD, KAIKONDRAHALLI BANGALORE",Karnataka,560035,"Tel :
															JKKJELLMOQ",dhanraj@moguirefoods.com
